gender,level_of_education,enrollment_mode,ageCategory,ad1,ad2,ad3,ad4,sd1,sd2,sd3,sd4,de1,de2,de3,de4,cc1,cc2,cc3,cc4,rts1,rts2,rts3,rts4,score1_correct,score1_attempts,score2_correct,score2_attempts,score3_correct,score3_attempts,score4_correct,score4_attempts,next1,next2,next3,next4
m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.7142857142857143,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
f,b,verified,1970-1985,1.0,0.9,1.0,0.8,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,5.0,5.0,3.0,4.0,4.0,4.0,0,0,17898,11932,14915,2983
m,hs,audit,1990-1995,0.8333333333333334,1.0,0.7333333333333334,0.9,0.9375,0.6666666666666666,0.875,0.8333333333333334,0.7,0.8,1.0,0.875,1.0,1.0,1.0,1.0,0.625,1.0,0.8333333333333334,0.8,5.0,5.0,3.0,7.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1990-1995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,verified,1970-1985,0.75,0.9,0.8,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.625,1.0,1.0,0.5,4.0,6.0,2.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1970-1985,1.0,0.8,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,0.4583333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.2222222222222222,0.4375,4.0,6.0,1.0,7.0,3.0,8.0,0,0,17898,11932,14915,2983
m,m,audit,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,4.333333333333333,7.0,2.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,a,audit,>1995,0.9166666666666666,0.9,0.9333333333333332,0.9,1.0,1.0,1.0,1.0,0.8666666666666668,0.8666666666666666,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.5714285714285714,1.0,0.8,1.0,5.0,5.0,3.0,3.0,4.0,6.0,0,0,17898,11932,14915,2983
m,hs,verified,1990-1995,0.4444444444444444,0.6,0.6333333333333333,0.4333333333333333,0.6875,1.0,1.0,1.0,0.8,0.8,1.0,0.675,1.0,1.0,1.0,1.0,0.375,1.0,0.8333333333333334,1.0,5.0,6.0,2.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,0.5,1.0,5.0,5.0,2.0,4.0,3.0,8.0,0,0,17898,11932,14915,2983
m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,a,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8333333333333334,0.5714285714285714,4.666666666666667,7.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
f,m,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,1.0,1.0,0.6666666666666666,0.6,0.8,1.0,2.0,7.0,2.0,5.0,0.0,10.0,0,0,17898,11932,14915,2983
m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.4,0.4444444444444444,0.3076923076923077,0.3076923076923077,5.0,8.0,0.0,7.0,0.0,10.0,0,0,17898,11932,14915,2983
m,m,audit,1970-1985,1.0,1.0,1.0,1.0,0.8333333333333333,0.5,0.375,0.6666666666666666,0.9,1.0,1.0,0.5,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.3333333333333333,0.2307692307692308,0.2,5.0,8.0,3.0,7.0,4.0,10.0,0,0,17898,11932,14915,2983
m,m,verified,1970-1985,0.9166666666666666,0.9,1.0,0.9,1.0,1.0,0.75,1.0,0.9,0.7,1.0,0.875,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7142857142857143,1.0,0.6666666666666666,0.8,5.0,5.0,3.0,3.0,4.0,5.0,0,0,17898,11932,14915,2983
m,b,audit,<=1970,0.5,0.5666666666666667,0.4666666666666666,0.36666666666666664,0.625,0.8333333333333334,0.625,0.3333333333333333,0.39999999999999997,0.36666666666666664,0.47222222222222215,0.0,0.5,0.6,0.5,0.5,0.5,0.5,0.5555555555555556,0.4444444444444444,4.0,8.0,0.0,7.0,0.0,10.0,0,0,17898,11932,14915,2983
m,b,audit,1985-1990,1.0,0.8,0.7,0.8666666666666668,1.0,1.0,1.0,1.0,0.7,0.8,0.75,0.75,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.4375,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1990-1995,0.3333333333333333,0.6666666666666666,0.5066666666666666,0.4333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.39999999999999997,0.5166666666666666,0.39999999999999997,0.21666666666666667,1.0,1.0,1.0,0.6666666666666666,0.42857142857142855,0.6,0.5714285714285714,1.0,5.0,7.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,jhs,audit,>1995,1.0,1.0,0.8666666666666666,0.9,0.9375,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.5714285714285714,1.0,5.0,5.0,3.0,3.0,3.0,8.0,0,0,17898,11932,14915,2983
m,m,verified,1970-1985,1.0,1.0,0.9,0.9,1.0,1.0,0.875,1.0,0.9,1.0,1.0,0.875,0.6666666666666666,0.6,1.0,1.0,0.7142857142857143,1.0,0.8,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.375,1.0,0.5,0.6666666666666666,4.0,6.0,1.0,7.0,0.0,10.0,0,0,17898,11932,14915,2983
None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.8,5.0,7.0,3.0,4.0,4.0,6.0,0,0,17898,11932,14915,2983
m,b,audit,1990-1995,0.0,0.0,0.0,0.1,0.0,0.5,0.375,0.0,0.0,0.36666666666666664,0.027777777777777776,0.0,0.0,0.2,0.0,0.0,0.16666666666666666,0.125,0.08333333333333333,0.0,1.0,7.0,0.0,7.0,1.0,10.0,0,0,17898,11932,14915,2983
m,m,verified,1985-1990,1.0,0.9,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8,4.0,5.0,2.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5714285714285714,1.0,5.0,5.0,1.0,5.0,3.0,8.0,0,0,17898,11932,14915,2983
m,hs,audit,1990-1995,0.9166666666666666,0.8,0.8,0.8,1.0,0.6666666666666666,0.75,1.0,0.8,0.8,0.5,0.0,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,1.0,0.6666666666666666,1.0,4.0,6.0,3.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.8333333333333334,0.8,1.0,1.0,4.0,7.0,3.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,None,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,0.7142857142857143,1.0,1.0,0.8,5.0,8.0,3.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,audit,<=1970,0.9166666666666666,0.9,1.0,0.9,0.9375,1.0,1.0,1.0,1.0,0.8666666666666668,0.9166666666666666,0.5416666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8,1.0,5.0,5.0,3.0,3.0,3.0,8.0,0,0,17898,11932,14915,2983
m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.6,0.5,0.6666666666666666,4.0,6.0,1.0,6.0,3.0,4.0,0,0,17898,11932,14915,2983
m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,0.8,0.6666666666666666,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1990-1995,0.8888888888888888,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,5.0,5.0,3.0,3.0,3.0,8.0,0,0,17898,11932,14915,2983
m,hs,audit,1990-1995,1.0,1.0,0.7,0.6,0.875,0.5,0.875,1.0,0.7666666666666667,0.4666666666666666,1.0,0.5833333333333333,1.0,1.0,1.0,1.0,0.625,1.0,0.5714285714285714,1.0,5.0,6.0,3.0,3.0,3.0,4.0,0,0,17898,11932,14915,2983
f,p,verified,1970-1985,1.0,1.0,0.8666666666666668,0.8,1.0,0.6666666666666666,0.875,1.0,0.9,0.8,1.0,0.5833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
f,b,audit,1985-1990,1.0,0.9,1.0,1.0,1.0,0.5,1.0,1.0,0.8,0.8,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,5.0,7.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,verified,Null,0.9166666666666666,1.0,0.8,1.0,1.0,1.0,0.75,1.0,1.0,0.9,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,5.0,6.0,3.0,4.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,verified,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.42857142857142855,0.6666666666666666,5.0,5.0,3.0,4.0,4.0,4.0,0,0,17898,11932,14915,2983
m,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,5.0,7.0,2.0,4.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1990-1995,0.9166666666666666,0.9,0.6,0.9,1.0,0.8333333333333334,1.0,1.0,0.8,0.7333333333333334,0.75,0.7083333333333333,1.0,1.0,0.4,0.2,1.0,0.6,1.0,0.3888888888888889,4.0,6.0,3.0,3.0,3.0,8.0,0,0,17898,11932,14915,2983
m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.16666666666666666,1.0,1.0,0.5,0.8,5.0,6.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,hs,audit,1990-1995,1.0,0.7,0.8,0.8,1.0,0.5,0.75,1.0,0.8,0.9,1.0,0.7083333333333334,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.8,0.5,0.8,4.0,6.0,3.0,4.0,4.0,6.0,0,0,17898,11932,14915,2983
m,m,audit,Null,1.0,0.9,0.8666666666666668,0.8,0.7916666666666666,0.6666666666666666,0.625,1.0,0.8666666666666668,0.8666666666666666,0.8888888888888888,0.625,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,5.0,5.0,2.0,4.0,4.0,7.0,0,0,17898,11932,14915,2983
m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333334,0.6666666666666666,5.0,5.0,3.0,3.0,3.0,8.0,0,0,17898,11932,14915,2983
m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.8333333333333334,1.0,5.0,5.0,2.0,3.0,1.0,10.0,0,0,17898,11932,14915,2983
m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,4.0,8.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,7.0,0.0,10.0,0,0,17898,11932,14915,2983
m,b,audit,1990-1995,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.6666666666666666,1.0,0.4,0.3333333333333333,1.0,1.0,1.0,1.0,4.0,6.0,3.0,6.0,4.0,10.0,0,0,17898,11932,14915,2983
m,b,audit,1990-1995,1.0,1.0,0.8,0.7666666666666667,1.0,0.6666666666666666,0.875,1.0,0.9,0.9,0.8333333333333334,0.675,1.0,0.6,1.0,0.5,1.0,0.6,0.5,0.5,5.0,6.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1990-1995,0.8333333333333334,0.9,0.7666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.875,1.0,1.0,0.6666666666666666,0.4,1.0,1.0,0.5,1.0,5.0,5.0,3.0,4.0,4.0,4.0,0,0,17898,11932,14915,2983
m,hs,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,3.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1985-1990,1.0,0.7,0.6833333333333333,1.0,1.0,0.6666666666666666,0.875,0.8333333333333334,0.7,0.6,0.9166666666666666,0.7083333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,audit,1970-1985,1.0,0.9,1.0,0.7,0.875,0.5,0.75,1.0,0.7666666666666667,0.7,1.0,0.7083333333333333,0.6666666666666666,1.0,0.3333333333333333,0.125,0.8333333333333334,0.8,0.6666666666666666,0.16666666666666666,5.0,8.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,audit,1970-1985,0.27777777777777773,0.5666666666666667,0.5733333333333335,0.4333333333333333,1.0,1.0,0.875,1.0,0.9,0.9,0.8333333333333334,0.875,1.0,1.0,1.0,0.4,1.0,1.0,0.8333333333333334,0.8,5.0,7.0,2.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,audit,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.8333333333333334,0.5,5.0,7.0,3.0,4.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1990-1995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.666666666666667,7.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
f,None,audit,Null,1.0,1.0,0.9,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.9,0.9,1.0,0.75,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,5.0,5.0,3.0,3.0,4.0,8.0,0,0,17898,11932,14915,2983
None,None,verified,Null,1.0,0.9,0.9,0.7,1.0,0.6666666666666666,0.75,1.0,0.9,0.9,1.0,0.5833333333333334,1.0,1.0,1.0,0.5,0.8333333333333334,0.5,0.6666666666666666,1.0,4.666666666666667,7.0,2.0,3.0,4.0,6.0,0,0,17898,11932,14915,2983
m,m,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.5,0.42857142857142855,1.0,0.5714285714285714,0.6666666666666666,4.0,6.0,3.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,audit,1970-1985,1.0,1.0,1.0,1.0,0.9375,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.666666666666667,7.0,3.0,3.0,4.0,6.0,0,0,17898,11932,14915,2983
m,m,audit,<=1970,0.9166666666666666,1.0,1.0,1.0,0.9375,0.5,0.875,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8,0.5714285714285714,0.875,5.0,5.0,2.0,5.0,3.0,6.0,0,0,17898,11932,14915,2983
m,a,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.7142857142857143,1.0,0.8,0.6666666666666666,5.0,8.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,6.0,0,0,17898,11932,14915,2983
m,m,audit,1970-1985,0.8333333333333334,1.0,1.0,0.8,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,a,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.6,0.42857142857142855,0.2727272727272727,4.0,5.0,0.0,7.0,3.0,8.0,0,0,17898,11932,14915,2983
m,p,audit,<=1970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,<=1970,1.0,1.0,1.0,1.0,0.9375,0.6666666666666666,1.0,1.0,0.9,1.0,0.9166666666666666,0.875,0.3333333333333333,0.6,1.0,0.5,1.0,1.0,1.0,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,1.0,1.0,0.42857142857142855,1.0,5.0,6.0,2.0,3.0,2.0,8.0,0,0,17898,11932,14915,2983
m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,0.8,0.8,1.0,5.0,6.0,3.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,hs,audit,<=1970,1.0,1.0,0.9,0.9,1.0,1.0,0.875,0.8333333333333334,1.0,0.7333333333333333,1.0,0.75,1.0,1.0,1.0,0.5,0.8333333333333334,0.6666666666666666,1.0,1.0,5.0,6.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,verified,1985-1990,0.9166666666666666,1.0,1.0,1.0,0.9375,1.0,1.0,0.8333333333333334,0.9,0.8,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,4.0,6.0,3.0,4.0,4.0,5.0,0,0,17898,11932,14915,2983
m,hs,verified,>1995,1.0,1.0,0.8,0.9,1.0,0.6666666666666666,1.0,1.0,0.7666666666666667,0.8666666666666668,1.0,0.625,1.0,1.0,1.0,0.2,0.5714285714285714,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,3.0,2.0,8.0,0,0,17898,11932,14915,2983
None,None,audit,Null,1.0,1.0,1.0,0.9,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.8333333333333334,1.0,5.0,7.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
f,hs,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.25,1.0,0.7142857142857143,0.8,0.6666666666666666,0.8,4.0,6.0,2.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.16666666666666666,0.3,0.8,0.8,0.09375,0.0,8.0,0.0,7.0,0.0,10.0,0,0,17898,11932,14915,2983
m,b,audit,1970-1985,1.0,0.7,0.8,0.7,1.0,1.0,1.0,0.8333333333333334,0.9,0.6666666666666667,0.75,0.8333333333333333,0.25,1.0,0.5,0.6666666666666666,0.8333333333333334,0.6,0.5,0.3333333333333333,5.0,5.0,3.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,2.0,5.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,0.8,5.0,6.0,2.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
f,b,verified,1985-1990,1.0,1.0,0.7,0.2,0.9375,0.6666666666666666,0.5,0.5,0.4,0.0,0.0,0.0,1.0,0.6,0.2857142857142857,0.4,1.0,0.6666666666666666,0.7142857142857143,0.875,5.0,5.0,2.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,p,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,7.0,0.0,10.0,0,0,17898,11932,14915,2983
None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,5.0,6.0,2.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,b,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,0.7142857142857143,1.0,0.7142857142857143,0.2272727272727273,5.0,8.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.42857142857142855,0.0625,5.0,6.0,1.0,7.0,3.0,6.0,0,0,17898,11932,14915,2983
None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,0.7142857142857143,0.8,0.8,1.0,5.0,8.0,3.0,6.0,4.0,10.0,0,0,17898,11932,14915,2983
m,m,audit,1970-1985,1.0,1.0,1.0,0.9,1.0,0.8333333333333334,1.0,1.0,0.9,0.7,1.0,0.875,1.0,1.0,1.0,1.0,0.625,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
f,b,audit,<=1970,1.0,1.0,0.8,0.7,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,hs,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,5.0,7.0,1.0,5.0,3.0,4.0,0,0,17898,11932,14915,2983
m,m,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,m,verified,1970-1985,0.9166666666666666,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,6.0,3.0,3.0,4.0,4.0,0,0,17898,11932,14915,2983
m,hs,verified,>1995,1.0,0.9,1.0,0.9,1.0,0.5,0.75,1.0,1.0,0.6,1.0,0.8333333333333334,1.0,1.0,1.0,0.4,1.0,0.5714285714285714,0.5714285714285714,0.5,4.0,6.0,3.0,5.0,4.0,5.0,0,0,17898,11932,14915,2983
