,gender,level_of_education,enrollment_mode,ageCategory,ad1,ad2,ad3,ad4,sd1,sd2,sd3,sd4,de1,de2,de3,de4,cc1,cc2,cc3,cc4,rts1,rts2,rts3,rts4,score1_correct,score1_attempts,score2_correct,score2_attempts,score3_correct,score3_attempts,score4_correct,score4_attempts,next1,next2,next3,next4
1919,None,None,audit,Null,0.9166666666666666,0.9,0.9,0.7666666666666666,0.875,1.0,1.0,1.0,0.8,1.0,0.9166666666666666,0.6875,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.6666666666666666,0.5,1.0,5.0,8.0,3.0,3.0,3.0,4.0,2.0,7.0,6,4,4,6
1920,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.7142857142857143,0.42857142857142855,0.6,1.0,1.3333333333333333,8.0,1.0,5.0,2.0,3.0,2.0,7.0,6,4,4,6
1921,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.5714285714285714,5.0,8.0,3.0,4.0,3.0,5.0,5.0,5.0,6,4,4,6
1922,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.7142857142857143,1.0,0.5714285714285714,1.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1923,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333334,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1924,m,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1925,None,None,verified,Null,1.0,0.8,1.0,0.6,1.0,0.6666666666666666,0.625,0.8333333333333334,0.9,1.0,0.75,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.8,5.0,6.0,2.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
1926,None,None,audit,Null,1.0,0.6,0.9,0.2,0.9166666666666666,0.16666666666666666,0.625,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.5714285714285714,0.3333333333333333,0.1,0.0625,3.0,8.0,0.0,7.0,0.0,7.0,0.0,13.0,6,4,4,6
1927,m,m,audit,<=1970,1.0,1.0,0.7,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
1928,m,b,verified,1985-1990,1.0,0.6666666666666666,0.8,0.9,0.9375,0.6666666666666666,0.625,0.8333333333333334,0.7,0.5,0.3333333333333333,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,9.0,6,4,4,6
1929,m,m,audit,1970-1985,0.8333333333333334,1.0,1.0,0.7,1.0,0.6666666666666666,1.0,1.0,0.7666666666666667,0.7666666666666667,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,5.0,7.0,3.0,3.0,3.0,3.0,5.0,9.0,6,4,4,6
1930,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,5.0,6.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1931,f,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,1.0,0.5555555555555556,0.14285714285714285,0.375,0.03125,4.0,8.0,1.0,7.0,3.0,5.0,1.0,13.0,6,4,4,6
1932,m,hs,verified,>1995,1.0,0.9,1.0,1.0,1.0,0.5,0.5,1.0,0.9,0.8,0.8333333333333334,0.75,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.6666666666666666,1.0,5.0,5.0,2.0,3.0,2.0,5.0,5.0,7.0,6,4,4,6
1933,f,b,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,3.0,3.0,3.0,4.0,5.0,6,4,4,6
1934,m,b,verified,1990-1995,1.0,1.0,0.7,0.8,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6,0.6,0.75,0.41666666666666663,0.4,1.0,0.6666666666666666,0.14285714285714285,1.0,0.8,0.8,0.3333333333333333,2.0,8.0,3.0,3.0,3.0,5.0,5.0,5.0,6,4,4,6
1935,m,hs,verified,1990-1995,0.9166666666666666,0.8,0.9,0.8,0.9375,1.0,0.875,0.6666666666666666,1.0,0.9,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,2.0,6.0,3.0,3.0,5.0,6.0,6,4,4,6
1936,m,None,verified,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.5,0.375,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,6.0,6,4,4,6
1937,m,hs,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.16666666666666666,0.375,0.5,0.25,0.4375,4.0,8.0,1.0,7.0,0.0,7.0,0.0,13.0,6,4,4,6
1938,f,None,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.5,1.0,1.0,1.0,3.0,7.0,2.0,5.0,3.0,5.0,5.0,5.0,6,4,4,6
1939,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.2857142857142857,1.0,0.8,3.666666666666667,8.0,3.0,6.0,3.0,3.0,3.0,5.0,6,4,4,6
1940,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,1.0,1.0,0.7142857142857143,0.8,0.5,0.025,1.0,8.0,1.0,6.0,1.0,7.0,2.0,7.0,6,4,4,6
1941,m,b,verified,1990-1995,1.0,0.8,0.9333333333333332,0.8,1.0,0.5,1.0,1.0,0.8,0.8,0.9166666666666666,0.8333333333333333,0.5,1.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.8,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
1942,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.0,8.0,1.0,7.0,1.0,7.0,0.0,13.0,6,4,4,6
1943,m,m,audit,1970-1985,1.0,0.7666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,6,4,4,6
1944,f,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1945,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,0.8333333333333334,1.0,0.8,0.8,5.0,5.0,1.0,5.0,3.0,3.0,5.0,10.0,6,4,4,6
1946,m,b,audit,1985-1990,1.0,1.0,1.0,0.9,0.9375,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,0.7083333333333333,0.6666666666666666,1.0,1.0,0.5,0.625,1.0,0.8,1.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,6.0,6,4,4,6
1947,f,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,6.0,3.0,4.0,3.0,4.0,3.0,6.0,6,4,4,6
1948,m,m,audit,1985-1990,1.0,1.0,1.0,0.6,1.0,0.6666666666666666,0.625,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,5.0,6.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
1949,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6666666666666666,4.666666666666667,7.0,2.0,4.0,2.0,5.0,0.0,13.0,6,4,4,6
1950,None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1951,f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.4,1.0,0.4444444444444444,1.0,0.8,0.3888888888888889,4.0,6.0,1.0,5.0,3.0,3.0,3.0,11.0,6,4,4,6
1952,f,p,verified,1985-1990,0.9166666666666666,0.8,0.8666666666666668,0.7666666666666666,0.9375,1.0,1.0,0.6666666666666666,0.9,0.8,0.8333333333333334,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,5.0,6.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1953,m,b,verified,1970-1985,1.0,1.0,0.9,0.8,1.0,1.0,0.875,0.8333333333333334,0.9,0.9,0.9166666666666666,0.75,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,5.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,6,4,4,6
1954,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,5.0,5.0,3.0,3.0,3.0,6.0,4.0,10.0,6,4,4,6
1955,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.16666666666666666,1.0,0.8,1.0,1.0,4.0,6.0,3.0,3.0,3.0,3.0,4.0,5.0,6,4,4,6
1956,m,b,verified,1970-1985,1.0,0.9,0.8,0.5666666666666667,1.0,1.0,0.875,0.8333333333333334,0.8,0.5,0.75,0.5,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,0.6666666666666666,1.0,1.0,8.0,0.0,7.0,0.0,7.0,0.0,13.0,6,4,4,6
1957,m,b,verified,Null,1.0,1.0,0.7,0.8666666666666668,0.9375,0.6666666666666666,1.0,1.0,1.0,1.0,0.8055555555555557,0.7083333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
1958,m,b,audit,<=1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.4,0.3333333333333333,0.5,0.5,0.3636363636363637,0.5,5.0,8.0,1.0,7.0,0.0,7.0,0.0,13.0,6,4,4,6
1959,m,hs,audit,1970-1985,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.9,0.9,1.0,0.875,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,5.0,5.0,2.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1960,m,m,audit,1970-1985,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,0.7,1.0,0.7083333333333333,1.0,1.0,1.0,0.6666666666666666,0.7142857142857143,1.0,1.0,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,7.0,6,4,4,6
1961,m,b,audit,1990-1995,0.9166666666666666,1.0,0.7,0.8,0.9375,0.6666666666666666,0.75,0.6666666666666666,0.8,0.7,0.75,0.6458333333333333,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.8,0.6666666666666666,1.0,5.0,7.0,3.0,5.0,3.0,3.0,5.0,6.0,6,4,4,6
1962,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.38461538461538464,0.2,5.0,8.0,3.0,7.0,3.0,7.0,1.0,13.0,6,4,4,6
1963,m,m,audit,1970-1985,0.4444444444444444,0.6666666666666666,0.8333333333333333,0.5666666666666667,0.9375,0.5,0.875,0.8333333333333334,0.8,0.5666666666666667,0.6388888888888888,0.875,1.0,1.0,0.6666666666666666,0.14285714285714285,0.375,1.0,0.2857142857142857,0.3636363636363637,2.666666666666667,8.0,0.0,7.0,3.0,4.0,4.0,7.0,6,4,4,6
1964,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,0.8333333333333334,0.8,5.0,5.0,2.0,3.0,3.0,3.0,4.0,10.0,6,4,4,6
1965,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,6.0,2.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1966,m,b,verified,1970-1985,0.8333333333333334,0.9,1.0,1.0,0.9375,0.6666666666666666,1.0,0.8333333333333334,0.8,1.0,1.0,0.7083333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.42857142857142855,0.8,5.0,5.0,2.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
1967,None,None,audit,Null,1.0,0.9,1.0,0.9,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1968,m,None,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.625,1.0,0.8333333333333334,0.5,5.0,7.0,3.0,4.0,3.0,3.0,5.0,7.0,6,4,4,6
1969,m,hs,audit,1990-1995,0.75,1.0,0.6666666666666666,0.6666666666666667,1.0,1.0,0.5,0.8333333333333334,0.7,0.2,0.0,0.0,1.0,0.6666666666666666,1.0,0.16666666666666666,0.5,0.6666666666666666,0.625,0.5714285714285714,5.0,6.0,1.0,6.0,3.0,6.0,2.0,9.0,6,4,4,6
1970,f,m,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3636363636363637,5.0,5.0,3.0,4.0,3.0,4.0,1.0,11.0,6,4,4,6
1971,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1972,None,None,audit,Null,1.0,0.9,0.8,0.9,1.0,1.0,1.0,1.0,0.8,0.7,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1973,m,hs,audit,1990-1995,0.8333333333333334,0.8,0.7,0.9,1.0,1.0,0.75,0.8333333333333334,0.7,0.8,0.9166666666666666,0.20833333333333331,1.0,1.0,1.0,0.16666666666666666,0.7142857142857143,0.8,0.8,0.2727272727272727,5.0,5.0,2.0,5.0,3.0,5.0,4.0,9.0,6,4,4,6
1974,m,b,audit,1970-1985,0.9166666666666666,0.6,0.8,0.8,0.9375,1.0,1.0,1.0,1.0,0.7,0.75,1.0,0.3333333333333333,0.2,0.5,0.16666666666666666,0.625,1.0,0.5714285714285714,0.8,4.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,6,4,4,6
1975,m,m,audit,1985-1990,1.0,0.9,1.0,0.9,1.0,1.0,0.875,1.0,0.9,0.9,0.8333333333333334,0.625,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,0.6,0.8,0.6666666666666666,5.0,6.0,3.0,4.0,3.0,5.0,5.0,5.0,6,4,4,6
1976,None,None,verified,1970-1985,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,0.8666666666666668,0.9,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,5.0,7.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1977,None,None,audit,Null,0.9166666666666666,0.9,0.8,0.9,1.0,1.0,0.75,1.0,0.9,0.8,0.8333333333333334,0.875,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5714285714285714,5.0,8.0,3.0,3.0,3.0,4.0,5.0,6.0,6,4,4,6
1978,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1979,f,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
1980,None,None,audit,Null,1.0,0.8,0.9,1.0,1.0,0.8333333333333334,0.875,1.0,1.0,1.0,1.0,0.8125,1.0,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,1.0,0.8,0.8,5.0,5.0,3.0,6.0,3.0,3.0,5.0,5.0,6,4,4,6
1981,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,8.0,1.0,7.0,1.0,7.0,1.0,13.0,6,4,4,6
1982,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.6,0.375,0.3333333333333333,5.0,6.0,3.0,6.0,3.0,4.0,5.0,5.0,6,4,4,6
1983,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.7142857142857143,0.6,0.8333333333333334,0.5714285714285714,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,6,4,4,6
1984,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.2,0.1111111111111111,1.0,1.0,0.8,1.0,5.0,5.0,1.0,7.0,3.0,3.0,3.0,11.0,6,4,4,6
1985,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,5.0,6.0,3.0,3.0,3.0,4.0,5.0,5.0,6,4,4,6
1986,f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,7.0,1.0,7.0,0.0,13.0,6,4,4,6
1987,f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.8333333333333334,1.0,0.5,1.0,2.0,8.0,0.0,7.0,0.0,7.0,0.0,13.0,6,4,4,6
1988,m,b,verified,1990-1995,1.0,1.0,0.9,0.9,1.0,0.6666666666666666,0.875,0.8333333333333334,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
1989,m,m,verified,Null,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.8,0.6666666666666667,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
1990,m,b,audit,1985-1990,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,3.0,3.0,3.0,5.0,5.0,6.0,6,4,4,6
1991,f,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.5714285714285714,1.0,3.0,7.0,1.0,7.0,3.0,4.0,1.0,11.0,6,4,4,6
1992,m,b,audit,1985-1990,0.9166666666666666,0.8,1.0,0.9,1.0,0.6666666666666666,0.875,1.0,0.9,1.0,1.0,0.875,1.0,1.0,0.6666666666666666,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.0,0.6666666666666666,5.0,5.0,2.0,3.0,3.0,4.0,5.0,6.0,6,4,4,6
1993,m,m,verified,1985-1990,1.0,0.9,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.625,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,0.8333333333333334,0.8,5.0,5.0,2.0,5.0,3.0,3.0,5.0,6.0,6,4,4,6
1994,m,hs,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.4,0.8333333333333334,0.6,1.0,0.8,4.0,6.0,3.0,3.0,2.0,5.0,5.0,7.0,6,4,4,6
1995,m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,1.0,1.0,0.6,0.8,0.3333333333333333,4.0,6.0,2.0,5.0,3.0,5.0,1.0,11.0,6,4,4,6
1996,f,m,audit,1985-1990,0.3333333333333333,0.9,0.9,0.8666666666666668,0.9375,0.5,0.875,1.0,0.9,0.5,0.0,0.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.7142857142857143,1.0,0.5,0.3333333333333333,4.0,7.0,2.0,4.0,3.0,5.0,5.0,5.0,6,4,4,6
1997,f,b,audit,1970-1985,1.0,0.7,0.9,0.7666666666666667,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.9166666666666666,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,6.0,2.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
1998,m,hs,audit,1970-1985,0.9166666666666666,1.0,0.8666666666666668,0.7,0.875,1.0,1.0,0.8333333333333334,0.9,0.55,1.0,0.8125,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8,5.0,6.0,3.0,6.0,3.0,3.0,5.0,6.0,6,4,4,6
1999,None,None,audit,Null,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
2000,m,None,audit,1990-1995,1.0,0.9,0.8,1.0,1.0,1.0,0.875,1.0,0.9,0.33333333333333337,1.0,0.5833333333333333,0.6666666666666666,0.6,0.6666666666666666,0.5,1.0,0.8,0.6666666666666666,1.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,6,4,4,6
2001,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,1.0,0.8,0.8,3.0,6.0,2.0,5.0,0.0,7.0,0.0,13.0,6,4,4,6
2002,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,5.0,6.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
2003,m,hs,audit,1990-1995,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.7666666666666667,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.8333333333333334,1.0,0.5,1.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,11.0,6,4,4,6
2004,m,m,audit,<=1970,0.9166666666666666,1.0,0.8,0.9,1.0,1.0,0.875,1.0,1.0,0.7,1.0,0.6875,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,0.8,5.0,5.0,2.0,5.0,3.0,3.0,3.0,11.0,6,4,4,6
2005,m,b,verified,1990-1995,1.0,0.9,1.0,0.9,1.0,1.0,0.625,1.0,0.9,0.6666666666666666,1.0,0.8333333333333333,0.3333333333333333,0.4,0.6666666666666666,0.16666666666666666,1.0,0.6,0.8,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
2006,m,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.4,0.5555555555555556,0.75,0.7142857142857143,0.6666666666666666,4.666666666666667,7.0,3.0,5.0,3.0,3.0,4.0,7.0,6,4,4,6
2007,f,b,verified,1970-1985,1.0,0.8666666666666666,0.8,0.9,1.0,0.6666666666666666,1.0,1.0,0.9,0.7,1.0,0.875,0.6666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.6666666666666666,1.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,6,4,4,6
2008,None,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.7142857142857143,1.0,0.375,0.5714285714285714,5.0,8.0,2.0,3.0,3.0,5.0,5.0,5.0,6,4,4,6
2009,f,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,5.0,7.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
